ID_ORGANIGRAMME,DATE_FIN,DATE_DEBUT,DATE_VERROU,LABEL,DELETED,UTILISATEUR_VERROU,ID_PARENT_ENTITE,ID_PARENT_UNITE,ID_PARENT_INSTITUTION,CHARGE_MISSION_SGG,POSTE_BDC,SUPERVISEUR_SGG,CONSEILLER_PM,POSTE_WS,WS_URL,WS_LOGIN,WS_MDP,WS_CLE,MEMBRES,FUNCTION_READ
"50004524",null,"10-04-19T02:00:000",null,"SRE - Bureau 1A",0,null,null,"50004507",null,0,0,0,0,0,null,null,null,null,"SRE",null
"50004525",null,"10-04-19T02:00:000",null,"Bureau RH - 1A",0,null,null,"50004507",null,0,0,0,0,0,null,null,null,null,"SD-RH1",null
"50004526",null,"10-04-19T02:00:000",null,"Bureau RH - 1B",0,null,null,"50004507",null,0,0,0,0,0,null,null,null,null,"SD-RH1",null
"50004528",null,"10-04-19T02:00:000",null,"Bureau RH - 2A",0,null,null,"50004507",null,0,0,0,0,0,null,null,null,null,"SD-RH2",null
"50004529",null,"10-04-19T02:00:000",null,"Bureau RH - 2C",0,null,null,"50004507",null,0,0,0,0,0,null,null,null,null,"SD-RH2",null
"50004530",null,"10-04-19T02:00:000",null,"Bureau BP - 1B",0,null,null,"50004507",null,0,0,0,0,0,null,null,null,null,"SD-BP1",null
"50004531",null,"10-04-19T02:00:000",null,"Bureau BP - 2A",0,null,null,"50004507",null,0,0,0,0,0,null,null,null,null,"SD-BP2",null
"50004532",null,"10-04-19T02:00:000",null,"Bureau FSUP",0,null,null,"50004507",null,0,0,0,0,0,null,null,null,null,"SERV-INFORM",null
"50004533",null,"10-04-19T02:00:000",null,"DI 3CE",0,null,null,"50004507",null,0,0,0,0,0,null,null,null,null,"SERV-INFORM",null
"50004586",null,"10-04-19T02:00:000",null,"Bureau CF1",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-CF1",null
"50004587",null,"10-04-19T02:00:000",null,"SDCF",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-CF1",null
"50004588",null,"10-04-19T02:00:000",null,"Bureau CF2",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-CF2",null
"50004589",null,"10-04-19T02:00:000",null,"Bureau JF-A",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-JF2",null
"50004590",null,"10-04-19T02:00:000",null,"Sous-direction JF 2",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-JF2",null
"50004591",null,"10-04-19T02:00:000",null,"Bureau JF-2C",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-JF2",null
"50004592",null,"10-04-19T02:00:000",null,"Service juridique",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-JF2",null
"50004593",null,"10-04-19T02:00:000",null,"Service collectivités locales",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-CL1",null
"50004594",null,"10-04-19T02:00:000",null,"Bureau GF-3B",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-GF3",null
"50004595",null,"10-04-19T02:00:000",null,"Missions simplifications",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"MIS-SIMPL",null
"50004596",null,"10-04-19T02:00:000",null,"CL - 1A",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-CL1",null
"50004597",null,"10-04-19T02:00:000",null,"Sous-direction CL 2",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-CL2",null
"50004598",null,"10-04-19T02:00:000",null,"Bureau CL - 2A",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-CL2",null
"50004599",null,"10-04-19T02:00:000",null,"Service comptable de l'Etat",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SERVICE CE",null
"50004600",null,"10-04-19T02:00:000",null,"Bureau CE - 2A",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-CE2",null
"50004601",null,"10-04-19T02:00:000",null,"SRE - Bureau 1A",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SRE",null
"50004602",null,"10-04-19T02:00:000",null,"Bureau RH - 1A",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-RH1",null
"50004603",null,"10-04-19T02:00:000",null,"Bureau RH - 1B",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-RH1",null
"50004605",null,"10-04-19T02:00:000",null,"Bureau RH - 2A",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-RH2",null
"50004606",null,"10-04-19T02:00:000",null,"Bureau RH - 2C",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-RH2",null
"50004607",null,"10-04-19T02:00:000",null,"Bureau BP-1B",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-BP1",null
"50004608",null,"10-04-19T02:00:000",null,"Bureau BP-2A",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SD-BP2",null
"50004609",null,"10-04-19T02:00:000",null,"Bureau FSUP",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SERV-INFORM",null
"50004610",null,"10-04-19T02:00:000",null,"DI 3CE",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"SERV-INFORM",null
"50004633",null,"10-04-19T02:00:000",null,"Bureau BP - 1A",0,null,null,"50004507",null,0,0,0,0,0,null,null,null,null,"CONS-GE",null
"50004634",null,"10-04-19T02:00:000",null,"Bureau BP-1A",0,null,null,"50004534",null,0,0,0,0,0,null,null,null,null,"CONS-GE",null
"50004636",null,"10-11-24T01:00:000",null,"Agent Secrétariat général (Min. SCS)",0,null,null,"50004635",null,0,0,0,0,0,null,null,null,null,"MLHUBER",null
"50004683",null,"10-12-17T01:00:000",null,"BDC Jeunesse et solidarité actives (JSA)",0,null,"50004432",null,null,0,0,0,0,0,null,null,null,null,"IJOSSE;JGOMIS",null
"50004707",null,"10-05-07T02:00:000",null,"Sous-dir RH magistrature",0,null,null,"50001087",null,0,0,0,0,0,null,null,null,null,"MMAUCLERE",null
"50004708",null,"10-05-07T02:00:000",null,"Sous-dir RH greffes",0,null,null,"50001087",null,0,0,0,0,0,null,null,null,null,"LCEDRATI",null
"50004709",null,"10-05-07T02:00:000",null,"Sous-dir org. et fct juridictions",0,null,null,"50001087",null,0,0,0,0,0,null,null,null,null,"NZOUBIR",null
"50004710",null,"10-05-07T02:00:000",null,"Cabinet direction services judiciaires",0,null,null,"50001087",null,0,0,0,0,0,null,null,null,null,null,null
"50004713",null,"10-05-07T02:00:000",null,"Bulletin officiel",0,null,null,"50004711",null,0,0,0,0,0,null,null,null,null,"JMCAZIEUX",null
"50004733",null,"10-05-21T02:00:000",null,"Secrétariat directeur adjoint au SGG",0,null,null,"50004757",null,0,0,0,0,0,null,null,null,null,"SECSENERS",null
"50004782",null,"10-06-02T02:00:000",null,"Administrateur S.O.L.O.N. DSJ (JUS)",0,null,null,"50001087",null,0,0,0,0,0,null,null,null,null,null,null
"50004807",null,"07-02-22T01:00:000",null,"Agents SG-DMO (Economie)",0,null,null,"50000889",null,0,0,0,0,0,null,null,null,null,"SG-DMO",null
"50004832",null,"06-05-04T02:00:000",null,"Agents SG-DEMO (BCR)",0,null,null,"50000657",null,0,0,0,0,0,null,null,null,null,null,null
"50004833",null,"06-05-04T02:00:000",null,"Agents DRH1 (BCR)",0,null,null,"50000657",null,0,0,0,0,0,null,null,null,null,null,null
"50004835",null,"10-06-23T02:00:000",null,"Agents SG-DMO (BCR)",0,null,null,"50001963",null,0,0,0,0,0,null,null,null,null,"SG-DMO",null
"50004858",null,"10-07-07T02:00:000",null,"Agents DRH 2 (Economie)",0,null,null,"50004857",null,0,0,0,0,0,null,null,null,null,"SG-DRH2",null
"50004882",null,"10-07-26T02:00:000",null,"Section BC. 2 (Défense)",0,null,null,"50001137",null,0,0,0,0,0,null,null,null,null,"CCHEVREUX;MCARPENTIER",null
"50004932",null,"07-03-02T01:00:000",null,"Affaires générales (CGDD-SDAGS)",0,null,null,"50000835",null,0,0,0,0,0,null,null,null,null,"JLEJELOUX",null
"50004934",null,"10-09-22T02:00:000",null,"Agents ACP",0,null,null,"50004933",null,0,0,0,0,0,null,null,null,null,"REDACTEUR;SUPERVISEUR;VALIDEUR",null
"50004957",null,"07-02-22T01:00:000",null,"Agents MTE",0,null,null,"50001057",null,0,0,0,0,0,null,null,null,null,"MTE",null
"50004958",null,"07-02-22T01:00:000",null,"Agent SEC-GEN",0,null,null,"50001057",null,0,0,0,0,0,null,null,null,null,"SEC-GEN",null
"50005033",null,"10-11-15T01:00:000",null,"Min. Economie, industrie, emploi (ancien",0,null,"50005032",null,null,0,0,0,0,0,null,null,null,null,"COORDINATION;CPAROLINI;FISAIA;JCHIFFRE;MDALLARD;MQPA;PETCHEVERRY;SEC-BDC",null
"50005037",null,"10-11-15T01:00:000",null,"Min. Travail, solidarité, FP (ancien)",0,null,"50005036",null,null,0,0,0,0,0,null,null,null,null,"JBLONDEL;JMBOUSQUET;KYBORRA;PAHOPITAL",null
"50005043",null,"10-11-15T01:00:000",null,"Administrateur S.O.L.O.N. (SPO)",0,null,"50005040",null,null,0,0,0,0,0,null,null,null,null,"JGOMIS",null
"50005050",null,"10-11-15T01:00:000",null,"Administrateur S.O.L.O.N. (COT)",0,null,"50005041",null,null,0,0,0,0,0,null,null,null,null,"MBAMEUL;SBLANCHOIN",null
"50005057",null,"10-11-19T01:00:000",null,"Administrateur S.O.L.O.N. (SCS)",0,null,"50005038",null,null,0,0,0,0,0,null,null,null,null,"CHIDEUX;HPINVILLE;IJOSSE",null
"50005058",null,"10-11-19T01:00:000",null,"BDC Solidarités, cohésion sociale (SCS)",0,null,null,"50005049",null,0,0,0,0,0,null,null,null,null,"CHIDEUX;HPINVILLE;IJOSSE",null
"50005085",null,"10-11-19T01:00:000",null,"Agents DGEFP (Min. APP)",0,null,null,"50005084",null,0,0,0,0,0,null,null,null,null,"MEDA;MPFQ;MRHAG;SPE",null
"50005111",null,"10-11-24T01:00:000",null,"Agents DGEC (IND)",0,null,null,"50005110",null,0,0,0,0,0,null,null,null,null,"AMSALA;PLEROI;PMARNE",null
"50005113",null,"10-11-24T01:00:000",null,"Agents DGEC (EFI)",0,null,null,"50005112",null,0,0,0,0,0,null,null,null,null,"AMSALA;PLEROI;PMARNE",null
"50005116",null,"10-11-25T01:00:000",null,"Aff. générales et synthèse (DGEC-SD7)",0,null,null,"50005115",null,0,0,0,0,0,null,null,null,null,"AMSALA;PLEROI;PMARNE",null
"50005134",null,"10-11-26T01:00:000",null,"Agents DRH (Min. SPO)",0,null,null,"50005132",null,0,0,0,0,0,null,null,null,null,"CAMBROISE;CBELGACEM;CDEBRIOULLE;EGILLARD;EMIGEVANT;IPILLAZ;JLLADRIX",null
"50005135",null,"10-11-26T01:00:000",null,"Agents DAFJS (Min. SPO)",0,null,null,"50005133",null,0,0,0,0,0,null,null,null,null,"CBAUDE",null
"50005137",null,"10-11-26T01:00:000",null,"Agents DAEI - Vigie (Min SCS)",0,null,null,"50005136",null,0,0,0,0,0,null,null,null,null,"JTHIEBAUD",null
"50005160",null,"10-11-29T01:00:000",null,"Chef bureau FP1",0,null,null,"50005157",null,0,0,0,0,0,null,null,null,null,"CCHAGNET",null
"50005161",null,"10-11-29T01:00:000",null,"Chef bureau FP2",0,null,null,"50005157",null,0,0,0,0,0,null,null,null,null,"VLEGLEUT",null
"50005162",null,"10-11-29T01:00:000",null,"Chef bureau FP3",0,null,null,"50005157",null,0,0,0,0,0,null,null,null,null,"PMOUTAFIAN",null
"50005163",null,"10-11-29T01:00:000",null,"Chef bureau FL1",0,null,null,"50005158",null,0,0,0,0,0,null,null,null,null,"AKOUTCHOUK",null
"50005164",null,"10-11-29T01:00:000",null,"Chef bureau FL2",0,null,null,"50005158",null,0,0,0,0,0,null,null,null,null,"MVILLIERS",null
"50005165",null,"10-11-29T01:00:000",null,"Chef bureau FL3",0,null,null,"50005158",null,0,0,0,0,0,null,null,null,null,"FL3",null
"50005166",null,"10-11-29T01:00:000",null,"Chef bureau FL5",0,null,null,"50005158",null,0,0,0,0,0,null,null,null,null,"OCHENAIN",null
"50005167",null,"10-11-29T01:00:000",null,"Chef bureau CIL1",0,null,null,"50005159",null,0,0,0,0,0,null,null,null,null,"PHELBERT",null
"50005168",null,"10-11-29T01:00:000",null,"Chef bureau CIL2",0,null,null,"50005159",null,0,0,0,0,0,null,null,null,null,"CIL2",null
"50005169",null,"10-11-29T01:00:000",null,"Chef bureau CIL3",0,null,null,"50005159",null,0,0,0,0,0,null,null,null,null,"CIL3",null
"50005170",null,"10-11-29T01:00:000",null,"Chef bureau CIL4",0,null,null,"50005159",null,0,0,0,0,0,null,null,null,null,"CIL4;DBRUEL",null
"50005171",null,"10-11-30T01:00:000",null,"Bureau police administrative",0,null,null,"50001364",null,0,0,0,0,0,null,null,null,null,"BPA",null
"50005183",null,"10-12-07T01:00:000",null,"Action interministérielle (DSCR-AI3)",0,null,null,"50005182",null,0,0,0,0,0,null,null,null,null,"VROGERDECAMP",null
"50005208",null,"10-12-10T01:00:000",null,"Agents DRH Travail (Min. Educ)",0,null,null,"50005207",null,0,0,0,0,0,null,null,null,null,"CAMBROISE;CBELGACEM;CDEBRIOULLE;EGILLARD;EMIGEVANT;IPILLAZ;JLLADRIX",null
"50005257",null,"11-01-06T01:00:000",null,"Cabinet du Secrétaire Général (SG-CAB)",0,null,null,"50000991",null,0,0,0,0,0,null,null,null,null,"ANDREELLI;PCAPS;VIGIE_SG",null
"50005258",null,"11-01-06T01:00:000",null,"Dir Affaires europ et internat (SG-DAEI)",0,null,null,"50000991",null,0,0,0,0,0,null,null,null,null,"PCAPS",null
"50005259",null,"11-01-06T01:00:000",null,"Dir. Communication (SG-diCOM)",0,null,null,"50000991",null,0,0,0,0,0,null,null,null,null,"PCAPS",null
"50005260",null,"11-01-06T01:00:000",null,"Politique support & SI (SG-SPSSI)",0,null,null,"50000991",null,0,0,0,0,0,null,null,null,null,"PCAPS",null
"50005261",null,"11-01-06T01:00:000",null,"Défense, sécurité et IE (SG-SDSIE)",0,null,null,"50000991",null,0,0,0,0,0,null,null,null,null,"PCAPS",null
"50005262",null,"11-01-06T01:00:000",null,"Serv. Affaires financières (SG-SAF)",0,null,null,"50000991",null,0,0,0,0,0,null,null,null,null,"NGILLE",null
"50005263",null,"11-01-06T01:00:000",null,"Dept relations sociales (SG-DRH-RS)",0,null,null,"50000989",null,0,0,0,0,0,null,null,null,null,"CDELTRUC",null
"50005264",null,"11-01-06T01:00:000",null,"Gest° ressources, emplois, compét.",0,null,null,"50000989",null,0,0,0,0,0,null,null,null,null,"ILOTFI",null
"50005265",null,"11-01-06T01:00:000",null,"Developp. Compétences & formations",0,null,null,"50000989",null,0,0,0,0,0,null,null,null,null,"ILOTFI",null
"50005266",null,"11-01-06T01:00:000",null,"Parcours profess & mobilité (SG-DRH-PPM)",0,null,null,"50000989",null,0,0,0,0,0,null,null,null,null,"ILOTFI",null
"50005267",null,"11-01-06T01:00:000",null,"Cellule de Gestion des IPEF (Varenne) ",0,null,null,"50000989",null,0,0,0,0,0,null,null,null,null,"NLEGOUVE",null
"50005268",null,"11-01-06T01:00:000",null,"Politiques sociales & pensions (SG-DRH)",0,null,null,"50000989",null,0,0,0,0,0,null,null,null,null,"ILOTFI",null
"50005269",null,"07-03-30T02:00:000",null,"Conduite & accomp du Chgmt (SG-SPES-ACC)",0,null,null,"50000997",null,0,0,0,0,0,null,null,null,null,"CGODARD",null
"50005270",null,"07-03-30T02:00:000",null,"Dél Action Foncière, Immo (SG-SPES-DAFI)",0,null,null,"50000997",null,0,0,0,0,0,null,null,null,null,"CGODARD",null
"50005272",null,"07-03-02T01:00:000",null,"Delegat° Dev. Durable (CGDD-DDD)",0,null,null,"50000835",null,0,0,0,0,0,null,null,null,null,"JLEJELOUX",null
"50005273",null,"11-01-06T01:00:000",null,"Stats Energie & Matières premières ",0,null,null,"50000996",null,0,0,0,0,0,null,null,null,null,"JLEJELOUX",null
"50005274",null,"11-01-06T01:00:000",null,"Stats Logement Construction",0,null,null,"50000996",null,0,0,0,0,0,null,null,null,null,"JLEJELOUX",null
"50005275",null,"11-01-06T01:00:000",null,"Stats Transports (CGDD-SOeS-OST)",0,null,null,"50000996",null,0,0,0,0,0,null,null,null,null,"JLEJELOUX",null
"50005276",null,"11-01-06T01:00:000",null,"Information Environnementale ",0,null,null,"50000996",null,0,0,0,0,0,null,null,null,null,"JLEJELOUX",null
"50005277",null,"11-01-06T01:00:000",null,"Methodes & donnees Developpement durab",0,null,null,"50000996",null,0,0,0,0,0,null,null,null,null,"JLEJELOUX",null
"50005278",null,"07-03-30T02:00:000",null,"Recherche (CGDD-DRI-SR)",0,null,null,"50000995",null,0,0,0,0,0,null,null,null,null,"HUBDHAL",null
"50005279",null,"07-03-30T02:00:000",null,"Innovation (CGDD-DRI-SDI)",0,null,null,"50000995",null,0,0,0,0,0,null,null,null,null,"HUBDHAL",null
"50005280",null,"07-03-30T02:00:000",null,"Mission Informat° Géo. (CGDD-DRI-MIG)",0,null,null,"50000995",null,0,0,0,0,0,null,null,null,null,"HUBDHAL",null
"50005281",null,"11-01-06T01:00:000",null,"Economie., Ressources.nat, Risques ",0,null,null,"50005271",null,0,0,0,0,0,null,null,null,null,"AREGNIER;VTIBI",null
"50005282",null,"11-01-06T01:00:000",null,"Mobilité & aménagement (CGDD-SEEI-MA)",0,null,null,"50005271",null,0,0,0,0,0,null,null,null,null,"AREGNIER;VTIBI",null
"50005283",null,"11-01-06T01:00:000",null,"Mission tarification (DGITM-MT)",0,null,null,"50000998",null,0,0,0,0,0,null,null,null,null,"VTHOMMERET",null
"50005284",null,"11-01-06T01:00:000",null,"Mission Alpes-Pyrennées (DGITM-MAP)",0,null,null,"50000998",null,0,0,0,0,0,null,null,null,null,"VTHOMMERET",null
"50005285",null,"11-01-06T01:00:000",null,"Secr Tunnel sous la Manche (DGITM-SGTSM)",0,null,null,"50000998",null,0,0,0,0,0,null,null,null,null,"VTHOMMERET",null
"50005286",null,"11-01-06T01:00:000",null,"Dév gest° réseaux Fer, Fluv, Invest port",0,null,null,"50000992",null,0,0,0,0,0,null,null,null,null,"FDUVAL;ODEGASQ",null
"50005287",null,"11-01-06T01:00:000",null,"Développement réseau routier national",0,null,null,"50000992",null,0,0,0,0,0,null,null,null,null,"FDUVAL",null
"50005288",null,"11-01-06T01:00:000",null,"Part. Public/Privé & conduite projet dél",0,null,null,"50000992",null,0,0,0,0,0,null,null,null,null,"FDUVAL",null
"50005289",null,"11-01-06T01:00:000",null,"Mission Audit réseau routier national",0,null,null,"50000992",null,0,0,0,0,0,null,null,null,null,"FDUVAL",null
"50005290",null,"11-01-06T01:00:000",null,"Travail & aff. sociales (DGITM-DST-TS)",0,null,null,"50001034",null,0,0,0,0,0,null,null,null,null,"HSIFFERLEN",null
"50005291",null,"11-01-06T01:00:000",null,"Mission Sureté défense (DGITM-DST-MSD)",0,null,null,"50001034",null,0,0,0,0,0,null,null,null,null,"HSIFFERLEN",null
"50005292",null,"11-01-06T01:00:000",null,"Mission Intermod. fret (DGITM-DST-MIF)",0,null,null,"50001034",null,0,0,0,0,0,null,null,null,null,"HSIFFERLEN",null
"50005293",null,"11-01-06T01:00:000",null,"Observ. Délinquance transports",0,null,null,"50001034",null,0,0,0,0,0,null,null,null,null,"AGOGNEAU",null
"50005294",null,"07-03-30T02:00:000",null,"Activité maritime (DGITM-DAM-AM)",0,null,null,"50001036",null,0,0,0,0,0,null,null,null,null,"ALAHAYE;AMSAVINA;JCEDIEY;LCABANEL;MPALIS",null
"50005295",null,"07-03-30T02:00:000",null,"Systèmes Informat° mar. (DGITM-DAM-SI)",0,null,null,"50001036",null,0,0,0,0,0,null,null,null,null,"ALAHAYE;AMSAVINA;JCEDIEY;LCABANEL;MPALIS",null
"50005296",null,"07-03-30T02:00:000",null,"Mission Flotte Commerce (DGITM-DAM-MFC)",0,null,null,"50001036",null,0,0,0,0,0,null,null,null,null,"ALAHAYE;AMSAVINA;JCEDIEY;LCABANEL;MPALIS",null
"50005297",null,"07-03-30T02:00:000",null,"Mission Nav plaisance & loisirs nautique",0,null,null,"50001036",null,0,0,0,0,0,null,null,null,null,"ALAHAYE;AMSAVINA;JCEDIEY;LCABANEL;MPALIS",null
"50005298",null,"07-03-30T02:00:000",null,"Service de Santé Gens de mer",0,null,null,"50001036",null,0,0,0,0,0,null,null,null,null,"ALAHAYE;AMSAVINA;JCEDIEY;LCABANEL;MPALIS",null
"50005299",null,"07-03-30T02:00:000",null,"Armement Phares, Balises (DGITM-DAM-APB)",0,null,null,"50001036",null,0,0,0,0,0,null,null,null,null,"ALAHAYE;AMSAVINA;JCEDIEY;LCABANEL;MPALIS",null
"50005300",null,"07-03-30T02:00:000",null,"Inspect° Gén. Aff. Maritimes (IGAM)",0,null,null,"50001036",null,0,0,0,0,0,null,null,null,null,"ALAHAYE;AMSAVINA;JCEDIEY;LCABANEL;MPALIS",null
"50005301",null,"07-03-30T02:00:000",null,"Secrétaire Gén. à la Mer (SGM)",0,null,null,"50001036",null,0,0,0,0,0,null,null,null,null,"ALAHAYE;AMSAVINA;JCEDIEY;LCABANEL;MPALIS",null
"50005307",null,"07-03-30T02:00:000",null,"Aff fin. & contrôle gest° (DGAC-SG-SDF) ",0,null,null,"50001032",null,0,0,0,0,0,null,null,null,null,"FPOMMIER",null
"50002558",null,"07-11-06T01:00:000",null,"Administrateur S.O.L.O.N. (DGAFP)",0,null,null,"50001442",null,0,0,0,0,0,null,null,null,null,"FCATALOSI;SGUILBOTCHRI;VTAUZIAC",null
"50002582",null,"07-02-21T01:00:000",null,"DGT-RT1",0,null,null,"50001163",null,0,0,0,0,0,null,null,null,null,"JAFOY",null
"50002583",null,"07-02-21T01:00:000",null,"DGT-RT3",0,null,null,"50001163",null,0,0,0,0,0,null,null,null,null,"MDEJEAN",null
"50002585",null,"07-02-21T01:00:000",null,"DGT-CT",0,null,null,"50001163",null,0,0,0,0,0,null,null,null,null,"DDRU",null
"50002609",null,"07-11-20T01:00:000",null,"Agents BDC (BCF)",0,null,"50001894",null,null,0,1,0,0,0,null,null,null,null,"CPAROLINI;FISAIA;JCHIFFRE;MDALLARD;PETCHEVERRY",null
"50002610",null,"07-11-20T01:00:000",null,"Agents BDC (ECO)",0,null,"50001894",null,null,0,1,0,0,0,null,null,null,null,"CPAROLINI;JCHIFFRE;MDALLARD;PETCHEVERRY",null
"50002611",null,"07-11-20T01:00:000",null,"Agents BDC (BCF)",0,null,"50001498",null,null,0,1,0,0,0,null,null,null,null,"CPAROLINI;FISAIA;JCHIFFRE;MDALLARD;PETCHEVERRY",null
"50002612",null,"07-11-20T01:00:000",null,"Agents BDC (ECO)",0,null,"50001498",null,null,0,1,0,0,0,null,null,null,null,"CPAROLINI;JCHIFFRE;MDALLARD;PETCHEVERRY",null
"50002613",null,"07-11-20T01:00:000",null,"Agents BDC (ECE + BCF)",0,null,"50001827",null,null,0,1,0,0,0,null,null,null,null,"CPAROLINI;FISAIA;JCHIFFRE;MDALLARD;PETCHEVERRY",null
"50002614",null,"07-11-20T01:00:000",null,"Administrateurs SOLON (EFI)",0,null,"50000507",null,null,0,0,0,0,0,null,null,null,null,"MQPA",null
"50002615",null,"07-11-20T01:00:000",null,"Administrateurs SOLON",0,null,null,"50001814",null,0,0,0,0,0,null,null,null,null,"MQPA;adminsgg",null
"50002619",null,"07-11-19T01:00:000",null,"Utilisateur Webservices Ministere CCO(Technique)",0,null,"50002618",null,null,0,0,0,0,0,null,null,null,null,"ws_ministere_cco",null
"50002632",null,"07-12-03T01:00:000",null,"Administrateur S.O.L.O.N. (IOC)",0,null,null,"50000666",null,0,0,0,0,0,null,null,null,null,"MBAMEUL;SBLANCHOIN",null
"50002658",null,"07-12-13T01:00:000",null,"DMP-N2 opposition",0,null,null,"50002020",null,0,0,0,0,0,null,null,null,null,"PDIGUINY",null
"50002707",null,"07-02-21T01:00:000",null,"DGT-Vigie",0,null,null,"50001163",null,0,0,0,0,0,null,null,null,null,"JBLONDEL",null
"50002709",null,"07-02-21T01:00:000",null,"IGAS Vigie",0,null,null,"50001167",null,0,0,0,0,0,null,null,null,null,"JGARCINI",null
"50002733",null,"08-02-19T01:00:000",null,"(Poste vide) Agents DARQSI",0,null,null,"50001976",null,0,0,0,0,0,null,null,null,null,null,null
"50002783",null,"11-01-06T01:00:000",null,"Espaces naturels (DGALN-DEB-EN)",0,null,null,"50000832",null,0,0,0,0,0,null,null,null,null,"FGHIONE;PGUERIN",null
"50002834",null,"08-03-14T01:00:000",null,"Secrétaire de la section administration",0,null,null,"50002833",null,0,0,0,0,0,null,null,null,null,"LBURLET;MPMARIE;SGUYARD;VKLEINHOLT",null
"50003058",null,"08-05-26T02:00:000",null,"Agents CNG",0,null,null,"50003057",null,0,0,0,0,0,null,null,null,null,"AMDUFOUR;CRICHARD;FSICCHIA;MLHENRY;PBUCKENS",null
"50003108",null,"08-06-02T02:00:000",null,"Dir. centrale serv. de santé des armées",0,null,null,"50001135",null,0,0,0,0,0,null,null,null,null,"ECHEREL;FMAYOUSSIER",null
"50003208",null,"08-09-01T02:00:000",null,"Responsable de la CPBO",0,null,null,"50003207",null,0,0,0,0,0,null,null,null,null,"PGALLAND",null
"50003233",null,"08-09-04T02:00:000",null,"Directeur du cabinet SGG",0,null,null,"50003232",null,0,0,0,0,0,null,null,null,null,"NDECADENET;OFOMBARON",null
"50003234",null,"08-09-04T02:00:000",null,"Développement des systèmes d'information",0,null,null,"50003232",null,0,0,0,0,0,null,null,null,null,"SCOTTIN",null
"50003258",null,"08-09-18T02:00:000",null,"Agents collège CSA",0,null,null,"50002684",null,0,0,0,0,0,null,null,null,null,"CONTRIBCSA;VIGIECSA;ws_ministere_csa",null
"50003332",null,"08-10-17T02:00:000",null,"Agents Cour des comptes",0,null,null,"50002510",null,0,0,0,0,0,null,null,null,null,"AAMSON",null
"50003358",null,"08-10-24T02:00:000",null,"Agents B.O. DILA",0,null,null,"50000629",null,0,0,0,0,0,null,null,null,null,"ANMOREAU;CPETRY;CQUINTON",null
"50003359",null,"08-10-24T02:00:000",null,"Agents B.O. DILA",0,null,null,"50003357",null,0,0,0,0,0,null,null,null,null,"ANMOREAU;CPETRY;CQUINTON",null
"50003382",null,"07-06-14T02:00:000",null,"DGRH A1 (Min. ESR)",0,null,null,"50002033",null,0,0,0,0,0,null,null,null,null,"PCHRISTMANN",null
"50003383",null,"07-03-30T02:00:000",null,"DGRH A1 (Min. Educ.)",0,null,null,"50001268",null,0,0,0,0,0,null,null,null,null,"PCHRISTMANN",null
"50003407",null,"06-06-20T02:00:000",null,"Sec chargé de mission culture justice",0,null,null,"50000619",null,0,0,0,0,0,null,null,null,null,"BMIDON;HBENRAMDANE",null
"50003557",null,"09-01-09T01:00:000",null,"Agents CRE",0,null,"50002357",null,null,0,0,0,0,0,null,null,null,null,"FHAUGUEL;OBEATRIX;RCOIN",null
"50003585",null,"09-01-15T01:00:000",null,"Min Logement et ville (ancien)",0,null,"50003584",null,null,0,0,0,0,0,null,null,null,null,"PCAPS",null
"50003607",null,"09-01-16T01:00:000",null,"Administrateurs S.O.L.O.N.",0,null,"50003582",null,null,0,0,0,0,0,null,null,null,null,"CHIDEUX;GSICART;JGOMIS",null
"50003708",null,"09-02-19T01:00:000",null,"CIV Direction (VIL)",0,null,null,"50003707",null,0,0,0,0,0,null,null,null,null,"MCOURTOIS",null
"50003757",null,"09-03-11T01:00:000",null,"Agents Autorité de la concurrence",0,null,null,"50003733",null,0,0,0,0,0,null,null,null,null,"JGAUMET",null
